"ocid","id","initiationType","buyer_id","buyer_name","language","date","tag"
"ocds-5wno2w-CE-20230002325057-108480","CE-20230002325057-108480-2023-01-28T04:03:42.432Z","tender","EC-RUC-2260004960001","CONSEJO NACIONAL ELECTORAL DELEGACION PROVINCIAL DE ORELLANA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325065-128191","CE-20230002325065-128191-2023-01-28T04:03:42.467Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325066-128191","CE-20230002325066-128191-2023-01-28T04:03:42.508Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325067-128191","CE-20230002325067-128191-2023-01-28T04:03:42.541Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325068-128191","CE-20230002325068-128191-2023-01-28T04:03:42.574Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325069-128191","CE-20230002325069-128191-2023-01-28T04:03:42.618Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325070-128191","CE-20230002325070-128191-2023-01-28T04:03:42.646Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325071-128191","CE-20230002325071-128191-2023-01-28T04:03:42.672Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325072-128191","CE-20230002325072-128191-2023-01-28T04:03:42.699Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325073-128191","CE-20230002325073-128191-2023-01-28T04:03:42.727Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325074-128191","CE-20230002325074-128191-2023-01-28T04:03:42.753Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325075-128191","CE-20230002325075-128191-2023-01-28T04:03:42.782Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325076-128191","CE-20230002325076-128191-2023-01-28T04:03:42.808Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325077-128191","CE-20230002325077-128191-2023-01-28T04:03:42.833Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325078-128191","CE-20230002325078-128191-2023-01-28T04:03:42.860Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325079-128191","CE-20230002325079-128191-2023-01-28T04:03:42.886Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325080-128191","CE-20230002325080-128191-2023-01-28T04:03:42.911Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325081-128191","CE-20230002325081-128191-2023-01-28T04:03:42.937Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325082-128191","CE-20230002325082-128191-2023-01-28T04:03:42.960Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325083-128191","CE-20230002325083-128191-2023-01-28T04:03:42.992Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325084-128191","CE-20230002325084-128191-2023-01-28T04:03:43.016Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325085-128191","CE-20230002325085-128191-2023-01-28T04:03:43.041Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325086-128191","CE-20230002325086-128191-2023-01-28T04:03:43.067Z","tender","EC-RUC-1768037540001","DIRECCION DISTRITAL 17D12 - PEDRO VICENTE MALDONADO - PUERTO QUITO - SAN MIGUEL DE LOS BANCOS  - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325115-1015299","CE-20230002325115-1015299-2023-01-28T04:03:43.091Z","tender","EC-RUC-1160062350001","COORDINACION ZONAL 7 SENESCYT","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325116-442238","CE-20230002325116-442238-2023-01-28T04:03:43.113Z","tender","EC-RUC-0160056220001","EMPRESA PÚBLICA DE LA UNIVERSIDAD DE CUENCA - UCUENCA EP","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325152-17945","CE-20230002325152-17945-2023-01-28T04:03:43.128Z","tender","EC-RUC-1460003980001","DIRECCION DISTRITAL 14D06 - LIMON INDANZA - SANTIAGO TIWINTZA - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325154-98414","CE-20230002325154-98414-2023-01-28T04:03:43.167Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325155-98414","CE-20230002325155-98414-2023-01-28T04:03:43.197Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325156-98414","CE-20230002325156-98414-2023-01-28T04:03:43.217Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325157-98414","CE-20230002325157-98414-2023-01-28T04:03:43.241Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325158-98414","CE-20230002325158-98414-2023-01-28T04:03:43.265Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325159-98414","CE-20230002325159-98414-2023-01-28T04:03:43.287Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325160-98414","CE-20230002325160-98414-2023-01-28T04:03:43.310Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325161-98414","CE-20230002325161-98414-2023-01-28T04:03:43.334Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325162-98414","CE-20230002325162-98414-2023-01-28T04:03:43.356Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325163-98414","CE-20230002325163-98414-2023-01-28T04:03:43.385Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325164-98414","CE-20230002325164-98414-2023-01-28T04:03:43.405Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325165-98414","CE-20230002325165-98414-2023-01-28T04:03:43.430Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325166-98414","CE-20230002325166-98414-2023-01-28T04:03:43.451Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325167-98414","CE-20230002325167-98414-2023-01-28T04:03:43.475Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325168-98414","CE-20230002325168-98414-2023-01-28T04:03:43.502Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325169-98414","CE-20230002325169-98414-2023-01-28T04:03:43.519Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325170-98414","CE-20230002325170-98414-2023-01-28T04:03:43.540Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325171-98414","CE-20230002325171-98414-2023-01-28T04:03:43.561Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325172-98414","CE-20230002325172-98414-2023-01-28T04:03:43.588Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325173-98414","CE-20230002325173-98414-2023-01-28T04:03:43.605Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325175-98414","CE-20230002325175-98414-2023-01-28T04:03:43.652Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325176-98414","CE-20230002325176-98414-2023-01-28T04:03:43.673Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325177-98414","CE-20230002325177-98414-2023-01-28T04:03:43.697Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325178-98414","CE-20230002325178-98414-2023-01-28T04:03:43.731Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325179-98414","CE-20230002325179-98414-2023-01-28T04:03:43.759Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325180-98414","CE-20230002325180-98414-2023-01-28T04:03:43.780Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325181-98414","CE-20230002325181-98414-2023-01-28T04:03:43.804Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325182-98414","CE-20230002325182-98414-2023-01-28T04:03:43.825Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325183-98414","CE-20230002325183-98414-2023-01-28T04:03:43.844Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325184-98414","CE-20230002325184-98414-2023-01-28T04:03:43.864Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325185-98414","CE-20230002325185-98414-2023-01-28T04:03:43.887Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325186-98414","CE-20230002325186-98414-2023-01-28T04:03:43.907Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325187-98414","CE-20230002325187-98414-2023-01-28T04:03:43.929Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325188-98414","CE-20230002325188-98414-2023-01-28T04:03:43.949Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325189-98414","CE-20230002325189-98414-2023-01-28T04:03:43.969Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325190-98414","CE-20230002325190-98414-2023-01-28T04:03:43.990Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325191-98414","CE-20230002325191-98414-2023-01-28T04:03:44.013Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325192-98414","CE-20230002325192-98414-2023-01-28T04:03:44.036Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325193-98414","CE-20230002325193-98414-2023-01-28T04:03:44.059Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325194-98414","CE-20230002325194-98414-2023-01-28T04:03:44.083Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325195-98414","CE-20230002325195-98414-2023-01-28T04:03:44.107Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325196-98414","CE-20230002325196-98414-2023-01-28T04:03:44.131Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325198-98414","CE-20230002325198-98414-2023-01-28T04:03:44.177Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325199-98414","CE-20230002325199-98414-2023-01-28T04:03:44.199Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325200-98414","CE-20230002325200-98414-2023-01-28T04:03:44.222Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325201-98414","CE-20230002325201-98414-2023-01-28T04:03:44.244Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325202-98414","CE-20230002325202-98414-2023-01-28T04:03:44.263Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325203-98414","CE-20230002325203-98414-2023-01-28T04:03:44.284Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325204-98414","CE-20230002325204-98414-2023-01-28T04:03:44.305Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325205-98414","CE-20230002325205-98414-2023-01-28T04:03:44.328Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325206-98414","CE-20230002325206-98414-2023-01-28T04:03:44.358Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325207-98414","CE-20230002325207-98414-2023-01-28T04:03:44.384Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325208-98414","CE-20230002325208-98414-2023-01-28T04:03:44.403Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325209-98414","CE-20230002325209-98414-2023-01-28T04:03:44.423Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325210-98414","CE-20230002325210-98414-2023-01-28T04:03:44.443Z","tender","EC-RUC-1160040890001","CENTRO DE SALUD B-MACARA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325211-2564","CE-20230002325211-2564-2023-01-28T04:03:44.460Z","tender","EC-RUC-1760000580001","VICEPRESIDENCIA DE LA REPUBLICA ","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325238-39594","CE-20230002325238-39594-2023-01-28T04:03:44.491Z","tender","EC-RUC-1760004650001","INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325242-18771","CE-20230002325242-18771-2023-01-28T04:03:44.521Z","tender","EC-RUC-1360007210001","DIRECCIÓN DISTRITAL 13D 05 - EL CARMEN - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325243-18771","CE-20230002325243-18771-2023-01-28T04:03:44.545Z","tender","EC-RUC-1360007210001","DIRECCIÓN DISTRITAL 13D 05 - EL CARMEN - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325244-18771","CE-20230002325244-18771-2023-01-28T04:03:44.567Z","tender","EC-RUC-1360007210001","DIRECCIÓN DISTRITAL 13D 05 - EL CARMEN - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325245-18771","CE-20230002325245-18771-2023-01-28T04:03:44.588Z","tender","EC-RUC-1360007210001","DIRECCIÓN DISTRITAL 13D 05 - EL CARMEN - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325246-18771","CE-20230002325246-18771-2023-01-28T04:03:44.609Z","tender","EC-RUC-1360007210001","DIRECCIÓN DISTRITAL 13D 05 - EL CARMEN - SALUD","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325288-3310","CE-20230002325288-3310-2023-01-28T04:03:44.630Z","tender","EC-RUC-1760006000001","INSTITUTO NACIONAL DE PATRIMONIO CULTURAL","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325289-1096605","CE-20230002325289-1096605-2023-01-28T04:03:44.652Z","tender","EC-RUC-1391930976001","FUNDACION VIDA NUEVA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325290-2604","CE-20230002325290-2604-2023-01-28T04:03:44.677Z","tender","EC-RUC-1768121760001","GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO COMISIÓN METROPOLITANA DE LUCHA CONTRA LA CORRUPCIÓN","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325291-31595","CE-20230002325291-31595-2023-01-28T04:03:44.703Z","tender","EC-RUC-0760001150001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZARUMA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325292-31595","CE-20230002325292-31595-2023-01-28T04:03:44.721Z","tender","EC-RUC-0760001150001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZARUMA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325377-77933","CE-20230002325377-77933-2023-01-28T04:03:44.739Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325378-77933","CE-20230002325378-77933-2023-01-28T04:03:44.763Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325379-77933","CE-20230002325379-77933-2023-01-28T04:03:44.776Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325380-77933","CE-20230002325380-77933-2023-01-28T04:03:44.790Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325381-77933","CE-20230002325381-77933-2023-01-28T04:03:44.808Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325382-77933","CE-20230002325382-77933-2023-01-28T04:03:44.826Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325383-77933","CE-20230002325383-77933-2023-01-28T04:03:44.850Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325384-77933","CE-20230002325384-77933-2023-01-28T04:03:44.861Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
