"ocid","id","rationale","budget_id","budget_description","budget_amount","budget_currency"
"ocds-5wno2w-MCO-001-GADPRCT-2023-90798","MCO-001-GADPRCT-2023-90798-2023-01-18T09:54:04.243Z","MANTENIMIENTO VIAL DE EMPEDRADOS DE LA AV. ENRÍQUEZ (1.501 m) Y LA VÍA SAN CARLOS DE CONEJEROS (834 M), E, INSTALACIÓN DE BORDILLOS DE LA CALLE 16 ENTRE G y L (604 m), PARROQUIA COTOGCHOA, CANTON RUMIÑAHUI, PROVINCIA DE PICHINCHA.","750501","","42393.73","USD"
"ocds-5wno2w-MCO-GADP-LG-001-2023-242353","MCO-GADP-LG-001-2023-242353-2023-01-27T10:14:44.100Z-compiled","CONSTRUCCION DE PARADEROS DE BUSES EN RECINTOS INES MARIA, LA PLAYITA, NUEVO IDEAL Y EN LA CABECERA PARROQUIAL FRENTE A LA UNIDAD EDUCATIVA 13 DE OCTUBRE EN LA PARROQUIA LORENZO DE GARAICOA DEL CANTÓN SIMÓN BOLÍVAR","750107","","14491.67","USD"
"ocds-5wno2w-MCO-GADPRSR-001-2023-172532","MCO-GADPRSR-001-2023-172532-2023-02-08T10:36:57.777Z-compiled","“CONSTRUCCIÓN DE LA II ETAPA DEL CENTRO RECREATIVO DE LA PARROQUIA SANTA ROSA.”","75.05.01","","145079.20","USD"
"ocds-5wno2w-RE-CEP-GADMG-001-202-2620","RE-CEP-GADMG-001-202-2620-2023-01-24T10:24:31.347Z-compiled","ADQUISICIÓN DE COMBUSTIBLE DIESEL PREMIUM INDUSTRIAL PARA EL GAD-GONZANAMÁ","7.3.08.03","","49832.02","USD"
"ocds-5wno2w-REPU-GADMSV-01-2023-54500","REPU-GADMSV-01-2023-54500-2023-01-31T10:30:34.444Z-compiled","Mantenimiento y apoyo técnico del Sistema Informático de gestión empresarial   ERP OLYMPO del Gobierno Autónomo Descentralizado Municipal de San Vicente","00A100110202353070100713D00001","","13.50","USD"
"ocds-5wno2w-SEG-EMACBGP-001-2023-467252","SEG-EMACBGP-001-2023-467252-2023-01-18T09:54:04.443Z","CONTRATACION COBERTURA DE SEGUROS PARA EL PERIODO 2023 – 2024 DE LA CENTRAL TERMICA A BIOGAS PICHACAY","610207","","60601.26","USD"
"ocds-5wno2w-SIE-CBMPAS-01-2023-26752","SIE-CBMPAS-01-2023-26752-2023-01-18T09:54:04.398Z","ADQUISICION DE UNA AMBULANCIA TIPO II EQUIPADA CON SOPORTE VITAL BASICO PARA EL CUERPO DE BOMBEROS MUNICIPAL DEL CANTON PASAJE","840105","","",""
"ocds-5wno2w-SIE-CBGADMCS-001-23-114959","SIE-CBGADMCS-001-23-114959-2023-02-01T10:32:26.109Z-compiled","CONSTRUCCIÓN DE UN TANQUERO, CAPACIDAD DE MIL GALONES CON MÓDULOS LATERALES PARA EQUIPOS CONTRA INCENDIOS QUE SERÁ INSTALADO EN UN CHASIS CABINADO MARCA HINO.","840105","","",""
"ocds-5wno2w-SIE-CPFFF-002-2023-97398","SIE-CPFFF-002-2023-97398-2023-02-10T10:49:08.766Z-compiled","SERVICIO DE MOVILIZACIÓN PARA LAS DELEGACIONES NACIONALES E INTERNACIONALES, INVITADAS AL FESTIVAL INTERNACIONAL DE FOLCLOR DE LA SEPTUAGÉSIMA SEGUNDA EDICIÓN DE LA FIESTA DE LA FRUTA Y DE LAS FLORES Y PERSONAL DE LA ESFORSE","2023.938.0002.0000.01.00.000.006.000.1801.530205.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-GADPO-CN-01-2023-29112","SIE-GADPO-CN-01-2023-29112-2023-02-08T10:36:58.021Z-compiled","CONTRATACIÓN DEL SERVICIO DE ORGANIZACIÓN, PRODUCCIÓN Y PUESTA EN ESCENA DE ACTIVIDADES CULTURALES, GASTRONÓMICA Y PRODUCTIVA, PARA EJECUTAR EL PROYECTO DENOMINADO FOMENTO Y RECUPERACIÓN DE LAS COSTUMBRES Y TRADICIONES ANCESTRALES AMAZÓNICAS “12 DE FEBRERO” DÍA DE LA CIRCUNSCRIPCIÓN TERRITORIAL ESPECIAL AMAZÓNICA” 2023","22.00.404.029.00.00.7.73.02.05.000.002.0000.0000.01.03.01.01","","",""
"ocds-5wno2w-SIE-GADMG-01-2023-89973","SIE-GADMG-01-2023-89973-2023-02-10T10:49:08.806Z-compiled","ADQUISICIÓN DE REACTIVOS PARA LA PLANTA DE TRATAMIENTO DE AGUA POTABLE DE LA CUIDAD DE GIRÓN","3.3.1.7.3.08.19","","",""
"ocds-5wno2w-SIE-GADPRGP-2023-001-102475","SIE-GADPRGP-2023-001-102475-2023-02-11T10:42:04.633Z-compiled","Servicio de transporte para los usuarios del CDI Jimbitono B 2023, de la parroquia Rural General Proaño.","730201","","",""
"ocds-5wno2w-SIE-EPMT-SD-001-2023-479584","SIE-EPMT-SD-001-2023-479584-2023-02-25T11:00:10.675Z-compiled","ADQUISICIÓN E INSTALACIÓN DE SEMAFORIZACIÓN Y SEÑALIZACIÓN VERTICAL CON PANTALLAS INFORMATIVAS PARA LA EDUCACIÓN Y SEGURIDAD VIAL EN EL PASO DEPRIMIDO DEL SECTOR DE LA VIRGEN","320840107","","",""
"ocds-5wno2w-MCO-GADMCB-001-2023-91641","MCO-GADMCB-001-2023-91641-2023-02-04T10:35:00.452Z-compiled","CONSTRUCCIÓN DE SISTEMA DE AGUA A TRAVÉS DE PERFORACIÓN DE POZO PROFUNDO Y TANQUE ELEVADO EN EL RECINTO CANDILEJO CANTÓN BABA, PROVINCIA DE LOS RÍOS.","75.01.01","","40525.35","USD"
"ocds-5wno2w-MCO-GADPRCH-01-2023-105242","MCO-GADPRCH-01-2023-105242-2023-02-09T10:37:53.516Z-compiled","CONSTRUCCIÓN DEL MARGEN IZQUIERDO DE LA CALLE 9 DE JUNIO DE LA PARROQUIA CHIRIJOS DEL CANTÓN PORTOVIEJO, PROVINCIA DE MANABÍ","750104","","37735.50","USD"
"ocds-5wno2w-COTO-GACEMMA-01-2023-778256","COTO-GACEMMA-01-2023-778256-2023-02-17T10:46:23.988Z-compiled","PUESTA EN MARCHA DE LA MAQUINARIA EXISTENTE PARA EL TRATAMIENTO DE LOS DESECHOS SÓLIDOS, CONSTRUCCIÓN Y MONTAJE DE LA BANDA TRASPORTADORA PARA ALIMENTACIÓN DE LA COMPACTADORA, CONSTRUCCIÓN Y MONTAJE DE HANGAR PARA MANEJO DE DESECHOS INORGÁNICOS, Y ORGÁNICOS FASE 1 DE LA GACEMMA -EP","7.5.01.99","","272408.65","USD"
"ocds-5wno2w-MCO-GADPRT-01A-2023-246626","MCO-GADPRT-01A-2023-246626-2023-01-19T09:53:30.669Z-compiled","RECONSTRUCCION BATERIAS HIGIENICAS Y CONSTRUCCION DE ESCALINATA EN LA PARROQUIA TELEMBI, CONSTRUCCION DE CANCHA, CONSTRUCCION DEL PARQUE Y CONSTRUCCION DE CENTRO DE DESARROLLO INFANTIL (CDI) DE LA COMUNIDAD DE CHISPERO EN LA PARROQUIA TELEMBI CANTON ELOY ALFARO PROVINCIA DE ESMERALDAS","750104","","61500.00","USD"
"ocds-5wno2w-RE01-GADPRC-2023-90798","RE01-GADPRC-2023-90798-2023-01-24T10:24:31.873Z-compiled","?CULTURIZACIÓN DEL CARNAVAL ?COTOGCHOA 2023?","730205","","7910.00","USD"
"ocds-5wno2w-RE-CEP-CES-01-2023-399652","RE-CEP-CES-01-2023-399652-2023-01-27T10:14:44.179Z-compiled","SERVICIO DE ALOJAMIENTO DE LAS PLATAFORMAS DE PRESENTACIÓN Y APROBACIÓN DE PROYECTOS DE CARRERAS Y PROGRAMAS DE LAS INSTITUCIONES DE EDUCACIÓN SUPERIOR DEL ECUADOR Y SISTEMA DE INFORMACIÓN DEL PLAN DE CONTINGENCIA","2023.312.0000.0000.55.00.000.001.000.1701.530702.000000.001.0000.0000-","","58972.32","USD"
"ocds-5wno2w-MCS-CBP-001-2023-49817","MCS-CBP-001-2023-49817-2023-02-23T10:50:30.232Z-compiled","CONTRATACIÓN DE SERVICIOS LOGISTICOS PARA LA ORGANIZACIÓN DEL 1° CONGRESO PARA BOMBERAS “MUJERES DEL PRESENTE Y DEL FUTURO”","53.02.05","","31333.80","USD"
"ocds-5wno2w-RE-GADPRC-2023-01-124534","RE-GADPRC-2023-01-124534-2023-01-21T09:59:43.758Z-compiled","PROMOCIÓN Y DIFUSIÓN DEL VIII ENCUENTRO INTERCULTURAL BIODIVERSO Y TURÍSTICO DEL VALLE SAGRADO DE COTUNDO 2023","73.02.050","","30031.50","USD"
"ocds-5wno2w-RE-GADMIET-001-2023-64662","RE-GADMIET-001-2023-64662-2023-02-11T10:42:04.502Z-compiled","CONTRATACIÓN DEL PROCESO DE CONTRATACIÓN DEL SERVICIO DE TRASMISIÓN EN VIVO Y GRABACIÓN DE CUÑAS PUBLICITARIAS DEL  TRIGÉSIMO SEGUNDO ANIVERSARIO DE CANTONIZACIÓN DE EL TAMBO?","53.02.07","","3440.00","USD"
"ocds-5wno2w-RE-OA-CPFFF-001-2023-97398","RE-OA-CPFFF-001-2023-97398-2023-01-31T10:30:35.018Z-compiled","EJECUCIÓN Y PRESENTACIÓN ESCÉNICA DEL OPENING DE ELECCIÓN REINA DE AMBATO DE LA SEPTUAGÉSIMA SEGUNDA FIESTA DE LA FRUTA Y DE LAS FLORES","2023.938.0002.0000.01.00.000.006.000.1801.530205.000000.002.0000.0000-","","4000.00","USD"
"ocds-5wno2w-REC-EPMAPAT-001-2023-297776","REC-EPMAPAT-001-2023-297776-2023-02-17T10:46:24.600Z-compiled","Contratación de anuncios publicitarios  por Medios de Comunicación Radiales - Televisivos para Informar a la Ciudadanía sobre los Servicios y Proyectos de la Empresa Pública Municipal de Agua Potable y Alcantarillado de la Ciudad de Tulcán","11.53.02.07.001.0","","1500.00","USD"
"ocds-5wno2w-RSIE-EPUNEMI-17-2022-474763","RSIE-EPUNEMI-17-2022-474763-2023-02-03T10:31:36.359Z-compiled","ADQUISICIÓN DE RACKS CON  SISTEMA DE ALIMENTACIÓN DE ENERGÍA Y TRANSPORTE DE DISPOSITIVOS  PORTÁTILES PARA FORTALECER LA LOGÍSTICA DE LA ACADEMIA EN EL  DESARROLLO DE EVALUACIONES FINALES","840103","","",""
"ocds-5wno2w-RE-UTN-ADQ-01-2023-83514","RE-UTN-ADQ-01-2023-83514-2023-02-01T10:32:26.219Z-compiled","SERVICIO DE ACCESO A LA RED AVANZADA DE INVESTIGACIÓN Y ACADEMIA PARA LA UNIVERSIDAD TÉCNICA DEL NORTE Y AMPLIACIÓN DEL SERVICIO A LA GRANJA LA PRADERA","2023.169.9999.0000.01.00.000.001.000.1001.530105.000000.001.0000.0000-","","290136.36","USD"
"ocds-5wno2w-SIE-003-SLUCAS-2022-129262","SIE-003-SLUCAS-2022-129262-2023-02-10T10:49:09.016Z-compiled","ADQUISICION DE MATERIALES DE CONSTRUCCION  DE LA CUBIERTA DURAZNO, PARROQUIA SAN LUCAS","7.3.08.11","","",""
"ocds-5wno2w-SIE-FMMNC-001-2023-836661","SIE-FMMNC-001-2023-836661-2023-02-08T10:36:58.126Z-compiled","RENTA DE EQUIPOS DE IMPRESIÓN PARA LA FUNDACION MUNICIPAL DE LA MUJER Y EL NIÑO DE CUENCA","530501","","",""
"ocds-5wno2w-SIE-CBCSC-002-2023-100416","SIE-CBCSC-002-2023-100416-2023-02-09T10:37:53.978Z-compiled","ADQUISICION DE SISTEMA TECNOLOGICO PARA DIGITALIZAR LAS INSPECCIONES Y EMISIONES DE PERMISOS DE FUNCIONAMIENTO","730701","","",""
"ocds-5wno2w-SIE-ANDEC-001-23-467908","SIE-ANDEC-001-23-467908-2023-02-15T10:28:42.158Z-compiled","ADQUISICIÓN DE EQUIPOS DE PROTECCIÓN PERSONAL","5191080404","","",""
"ocds-5wno2w-SIE-CCPD-001-2023-530465","SIE-CCPD-001-2023-530465-2023-02-23T10:50:30.377Z-compiled","SERVICIO DE OUTSOURCING DE FOTOCOPIADO E IMPRESIÓN PARA EL CONSEJO CANTONAL PARA LA PROTECCION DE DERECHOS DE SANTO DOMINGO PARA EL AÑO 2023","02.01.001.001.730703.000.23.01.99999999.000","","",""
"ocds-5wno2w-SIE-GADPRS-001-2023-123963","SIE-GADPRS-001-2023-123963-2023-02-01T10:32:33.044Z-compiled","PRESTACIÓN DE SERVICIOS DE PRODUCCIÓN, ORGANIZACIÓN Y EJECUCIÓN DE EVENTOS ARTÍSTICOS, CULTURAL POR RESCATE DE LA MEMORIA HISTÓRICA, IDENTIDAD CULTURAL DE LA PARROQUIA SAYAUSÍ.","73.02.05","","",""
"ocds-5wno2w-SIE-ISSPOL-01-2023-3201","SIE-ISSPOL-01-2023-3201-2023-02-25T11:00:10.913Z-compiled","ADQUISICIÓN DE VEHÍCULOS PARA RENOVACIÓN DEL PARQUE AUTOMOTOR DEL ISSPOL, 3 VEHÍCULOS LIVIANOS SUV 4X4","840105","","",""
"ocds-5wno2w-CDC-AGP-001-2023-462963","CDC-AGP-001-2023-462963-2023-02-08T10:36:58.407Z-compiled","CONSULTORÍA PARA LA ELABORACIÓN DEL ESTUDIO DE IMPACTO AMBIENTAL Y OBTENCIÓN DE LICENCIA AMBIENTAL PARA EL PROYECTO MEJORAMIENTO Y REHABILITACIÓN DE LAS LAGUNAS DE OXIDACIÓN DE PUNTA CARNERO, SALINAS, MUEY Y LA LIBERTAD","300.001.630601","","45000.00","USD"
"ocds-5wno2w-CCD-GAD-MB-001-2023-38614","CCD-GAD-MB-001-2023-38614-2023-02-28T10:45:30.773Z-compiled","Elaborar la AUDITORIA AMBIENTAL DE CUMPLIMIENTO del proyecto: CONSTRUCCIÓN DE COLECTORES, EMISARIO Y PLANTA DE TRATAMIENTO DEL SISTEMA DE ALCANTARILLADO DE LA CIUDAD DE BALSAS del periodo 2019 a 2021","7.3.06.05.04","","12500.00","USD"
"ocds-5wno2w-CDC-PASGADML-01-2023-31565","CDC-PASGADML-01-2023-31565-2023-01-20T09:54:18.092Z","CONSULTORÍA, ASESORÍA E INVESTIGACIÓN ESPECIALIZADA-SALA DE  RADIOLOGÍA","220.73.06.01.00.01","","3806.95","USD"
"ocds-5wno2w-RE-GADPRTN-001-2023-123538","RE-GADPRTN-001-2023-123538-2023-01-20T09:54:14.142Z","CONTRATACIÓN DEL SERVICIO DE ORGANIZACIÓN Y SHOW ARTÍSTICO PARA LA EJECUCIÓN DEL PROYECTO: PROMOCIÓN Y RESCATE DE LAS COSTUMBRES Y TRADICIONES DEL PATRIMONIO INTANGIBLE DEL CARNAVAL BOLIVARENSE DE LA CULTURA, GASTRONOMÍA Y FOMENTO DEL TURISMO TN","73.02.05","","24750.00","USD"
"ocds-5wno2w-COTO-GADPRO-001-2023-113035","COTO-GADPRO-001-2023-113035-2023-02-09T10:37:54.214Z-compiled","Constucción del Mirador Turistico en el sector de Mulipungo de la Parroquia de Oyacachi.","7501070","","249628.88","USD"
"ocds-5wno2w-MCO-GADPC-01-2023-54001","MCO-GADPC-01-2023-54001-2023-02-08T10:36:58.176Z-compiled","MEJORAMIENTO EN RED DE ALCANTARILLADO SANITARIO Y PLUVIAL EN LA CALLE GUAYAQUIL ENTRE CALLE JUAN MONTALVO Y CALLE CHIMBORAZO Y CALLE JUAN MONTALVO ENTRE CALLE EMILIANO CAICEDO Y ELOY ALFARO DEL CANTON PEDRO CARBO","750103040231100","","74279.23","USD"
"ocds-5wno2w-MCO-GADPDCT-001-23-97167","MCO-GADPDCT-001-23-97167-2023-02-15T10:28:41.912Z-compiled","Construccion de la Canha de Cesped de Pagran","7.5.01.07","","19395.40","USD"
"ocds-5wno2w-MCO_CONAGOPAREL_1-20-107406","MCO_CONAGOPAREL_1-20-107406-2023-02-17T10:46:38.283Z-compiled","La construcción de la Sede del Consejo Nacional de Gobiernos Parroquiales Rurales del Ecuador – Loja","750107","","189605.20","USD"
"ocds-5wno2w-MCO-GADPR-Y-2023-01-101032","MCO-GADPR-Y-2023-01-101032-2023-02-14T10:32:26.887Z-compiled","EMPEDRADO Y CUNETAS EN EL CASERÍO LA DOLOROSA SECTOR SAN JOSÉ ALTO, PARROQUIA YANAYACU, CANTÓN QUERO, PROVINCIA DE TUNGURAHUA","750105","","31369.93","USD"
"ocds-5wno2w-MCO-GADPDCT-002-23-97167","MCO-GADPDCT-002-23-97167-2023-02-15T10:28:42.002Z-compiled","REGENERACION DEL PARQUE CENTRAL DE DANIEL CORDOVA TORAL","7.5.05.01","","41999.99","USD"
"ocds-5wno2w-MCO-GADPREA-001-2023-112585","MCO-GADPREA-001-2023-112585-2023-02-16T10:32:35.873Z-compiled","MANTENIMIENTO Y CONSTRUCCION DE VARIAS OBRAS EN LA PARROQUIA EL ANEGADO","750501","","27242.95","USD"
"ocds-5wno2w-RE-CS-CPFFF-008-2023-97398","RE-CS-CPFFF-008-2023-97398-2023-01-20T09:54:13.361Z-compiled","PUBLICIDAD EN RADIO STEREO UNICA  PARA LOS EVENTOS Y/O ACTIVIDADES DE LA SEPTUAGÉSIMA SEGUNDA EDICIÓN DE LA FIESTA DE LA FRUTA Y DE LAS FLORES","2023.938.0002.0000.01.00.000.006.000.1801.530207.000000.001.0000.0000-","","501.20","USD"
"ocds-5wno2w-RE-CS-CPFFF-013-2023-97398","RE-CS-CPFFF-013-2023-97398-2023-01-20T09:54:13.404Z-compiled","PUBLICIDAD EN RADIO MAJESTAD DE LA CIUDAD DE QUITO  LOS EVENTOS Y/O ACTIVIDADES DE LA SEPTUAGÉSIMA SEGUNDA EDICIÓN DE LA FIESTA DE LA FRUTA Y DE LAS FLORES","2023.938.0002.0000.01.00.000.006.000.1801.530207.000000.001.0000.0000-","","992.00","USD"
"ocds-5wno2w-RE-GADMS-001-2023-202671","RE-GADMS-001-2023-202671-2023-02-03T10:31:30.184Z-compiled","CONTRATACIÓN DEL SERVICIO DE INTERNET DE FIBRA OPTICA PARA EL GAD - MUNICIPAL DE SUCUMBÍOS","361.7.3.01.05","","6175.20","USD"
"ocds-5wno2w-MCO-GAD-SB-001-2023P-100401","MCO-GAD-SB-001-2023P-100401-2023-02-08T10:36:58.047Z-compiled","CONSTRUCCIÓN DE PARADAS TURÍSTICAS CON  SEÑALÉTICA INFORMATIVA Y ARCO PUBLICITARIO EN LA PARROQUIA SAN  BARTOLOMÉ","75.01.04","","27304.31","USD"
"ocds-5wno2w-RE-CEP-EPMTPC-01-23-589754","RE-CEP-EPMTPC-01-23-589754-2023-02-28T10:45:31.059Z-compiled","SERVICIO DEL LEVANTAMIENTO DE DATA PARA EL OBSERVATORIO TURÍSTICO DE LA CIUDAD DE GUAYAQUIL 2023","7.3.06.01.01","","95200.00","USD"
"ocds-5wno2w-RE-GADSI-001-2023-126076","RE-GADSI-001-2023-126076-2023-01-20T09:54:18.154Z","ADQUISICIÓN DE COMBUSTIBLES PARA LA RETROEXCAVADORA, VOLQUETA Y TRACTOR AGRÍCOLA DEL GAD PARROQUIAL SAN ISIDRO DE PATULU","73.08.03","","15234.38","USD"
"ocds-5wno2w-RRECS-CPFFF-010-2023-97398","RRECS-CPFFF-010-2023-97398-2023-01-20T09:54:13.579Z-compiled","PUBLICIDAD EN RADIO FM MUNDO DE LA CIUDAD DE QUITO PARA LOS EVENTOS Y/O ACTIVIDADES DE LA SEPTUAGÉSIMA SEGUNDA EDICIÓN DE LA FIESTA DE LA FRUTA Y DE LAS FLORES","530207.001","","1632.00","USD"
"ocds-5wno2w-SIE-APG-001-2023-2499","SIE-APG-001-2023-2499-2023-02-17T10:46:24.712Z-compiled","TRANSPORTE PARA EL PERSONAL DE AUTORIDAD PORTUARIA DE GUAYAQUIL.","2023.101.0000.0000.01.00.000.001.000.0901.530201.000000.002.0000.0000","","",""
"ocds-5wno2w-SIE-BDE-001-2023-2435","SIE-BDE-001-2023-2435-2023-02-23T10:50:30.630Z-compiled","SERVICIO DE TRANSPORTE INSTITUCIONAL PARA LOS SERVIDORES DEL BANCO DE DESARROLLO DEL ECUADOR B.P. MATRIZ Y SUCURSAL ZONAL NORTE PARA 2 AÑOS","530201","","",""
"ocds-5wno2w-RE-RA-GADMIS-002-23-24339","RE-RA-GADMIS-002-23-24339-2023-02-28T10:45:30.902Z-compiled","ADQUISICIÓN DE REPUESTOS Y ACCESORIOS PARA EL FUNCIONAMIENTO Y MANTENIMIENTO DE LA MAQUINARIA AGRICOLA NEW HOLLAND, DE PROPIEDAD DEL GADMIS","7.3.321.3.08.13","","6921.90","USD"
"ocds-5wno2w-SIE-GAD-I-002-2023-2783","SIE-GAD-I-002-2023-2783-2023-02-15T10:28:42.377Z-compiled","CONTRATACIÓN DEL SERVICIO DE ACTIVIDADES ARTÍSTICAS Y CULTURALES EN LOS CARNAVALES DEL CANTÓN IBARRA 2023","730205","","",""
"ocds-5wno2w-SIE-FMMNC-002-2023-836661","SIE-FMMNC-002-2023-836661-2023-02-16T10:32:36.256Z-compiled","Adquisición de MESA PARA CIRUGIA GENERAL para la Fundación Municipal de la Mujer y el Niño de Cuenca","840104","","",""
"ocds-5wno2w-SIE-EMOVPAUTE01-2023-835371","SIE-EMOVPAUTE01-2023-835371-2023-02-23T10:50:38.550Z-compiled","Adquisición de señales de tránsito para ser ubicadas en las vías del Cantón Paute según las características y especificaciones técnicas que constan en el presente documento.","7.5.01.05.01","","",""
"ocds-5wno2w-SIE-GADPST-001-2023-126887","SIE-GADPST-001-2023-126887-2023-02-04T10:35:05.422Z-compiled","ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN PARA EJECUTAR DIFERENTES PROYECTOS DEL GAD PARROQUIAL RURAL SANTA TERESITA, CANTON ESPINDOLA, PROVINCIA DE LOJA","7308110","","",""
"ocds-5wno2w-SIE-GADPSS-002-2023-105022","SIE-GADPSS-002-2023-105022-2023-02-03T10:31:30.127Z-compiled","ADQUISICIÓN DE MATERIALES PARA EL MEJORAMIENTO Y MANTENIMIENTO DE LOS SISTEMAS DE RIEGO DE LA PARROQUIA SAN RAFAEL DE SHARUG DEL CANTÓN PUCARÁ","7.3.08.11","","",""
"ocds-5wno2w-SIE-GPCUT-001-2023-95614","SIE-GPCUT-001-2023-95614-2023-02-14T10:32:27.438Z-compiled","ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN PARA EL PROYECTO  ASFALTADO DEL EJE VIAL BARRIO LOS ROSARIOS 1, 2 & 3, AYMESA, GÉNOVA Y SAN FRANCISCO  EN LA PARROQUIA DE CUTUGLAGUA","7308110","","",""
"ocds-5wno2w-CDC-01-GADPRPM-2023-110627","CDC-01-GADPRPM-2023-110627-2023-02-01T10:32:26.295Z-compiled","PROGRAMA DE FORTALECIMIENTO DE LAS HABILIDADES Y  DESTREZAS DE LOS GRUPOS VULNERABLES DE LA PARROQUIA  MACHALILLA DEL CANTON PUERTO LOPEZ.","7.3.06.13","","20089.29","USD"
"ocds-5wno2w-CDC-RIELES-001-2022-260566","CDC-RIELES-001-2022-260566-2023-01-21T09:59:50.354Z","CONTRATACIÓN DE UNA FIRMA AUDITORA EXTERNA PARA EXAMINAR LOS ESTADOS FINANCIEROS DEL FIDEICOMISO RIELES DE MONAY CORRESPONDIENTES AL EJERCICIO FISCAL DEL AÑO 2022","1.01.01.02.01.01","","1300.00","USD"
"ocds-5wno2w-CDC-SERVICORP-1-2023-841094","CDC-SERVICORP-1-2023-841094-2023-01-21T09:59:50.394Z","Estudio de consultoría para la elaboración de normativa regulatoria y de operación para la terminal terrestres Xipixapa","6.3.06.07","","21428.57","USD"
"ocds-5wno2w-CDC-TRAFFIC-001-2023-861091","CDC-TRAFFIC-001-2023-861091-2023-02-02T10:37:21.548Z-compiled","CONTRATACIÓN DEL ESTUDIO ACTUARIAL POR JUBILACIÓN PATRONAL Y DESAHUCIO MÁS INFORME DE ESTIMACIÓN POR IMPUESTOS DIFERIDOS DEL AÑO 2022 PARA LA COMPAÑÍA DE ECONOMÍA MIXTA TRAFFICNOR C.E.M.","530601","","340.00","USD"
"ocds-5wno2w-LCC-GADMCC-001-2023-2532","LCC-GADMCC-001-2023-2532-2023-01-21T09:59:50.459Z","FISCALIZACIÓN DE LA REGENERACIÓN E INTERVENCIÓN URBANA EN VILLA LA UNIÓN DEL CANTÓN COLTA, PROVINCIA DE CHIMBORAZO","7.5.01.04.03","","180846.77","USD"
"ocds-5wno2w-MCO-EPAAMEJ-01-2023-384004","MCO-EPAAMEJ-01-2023-384004-2023-01-21T09:59:50.193Z","CONSTRUCCIÓN DE TANQUE DE ALMACENAMIENTO Y PLANTA DE TRATAMIENTO DE AGUA POTABLE PARA DOTAR DEL SERVICIO DE AGUA POTABLE A BARRIOS EL MIRADOR, SANTO DOMINGO SEGUNDA ETAPA Y LA ISLA DE LA PARROQUIA DE CUTUGLAGUA POR PARTE DE LA EPAAGE MEJIA EP","7.5.01.01","","179891.15","USD"
"ocds-5wno2w-COTB-GADMCG-01-2023-79685","COTB-GADMCG-01-2023-79685-2023-02-16T10:32:36.427Z-compiled","CONTRATACIÓN PARA LA PROVISIÓN DE COMBUSTIBLE (GASOLINA EXTRA Y DIESEL) PARA LOS VEHÍCULOS LIVIANOS, PESADOS Y MAQUINARIA DE PROPIEDAD DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN GUAMOTE 2023","7.3.08.03.1","","140730.70","USD"
"ocds-5wno2w-LICS-GADPS-001-2023-3277","LICS-GADPS-001-2023-3277-2023-02-03T10:31:29.808Z-compiled","CONTRATACIÓN DE LA PÓLIZA DE SEGURO INCENDIO Y LÍNEAS ALIADAS, ROBO Y/0 ASALTO, HURTO, EQUIPO ELECTRÓNICO, VEHÍCULOS PESADOS, LIVIANOS Y MOTOCICLETAS, EQUIPO Y MAQUINARIA, ROTURA DE MAQUINARIA Y RESPONSABILIDAD CIVIL, FIDELIDAD PUBLICA, CASCO DE BUQUE GADP SUCUMBIOS 2023-2024","77.02.01","","446353.04","USD"
"ocds-5wno2w-MCO-002-GADPRG-2023-165930","MCO-002-GADPRG-2023-165930-2023-02-08T10:36:54.244Z-compiled","CONSTRUCCIÓN DE FASE COMPLEMENTARIA FINAL DEL PARQUE TEMATICO EN LA CABECERA PARROQUIAL - PARROQUIA  GUAYAS – CANTON EL EMPALME – PROVINCIA DEL GUAYAS","750104","","144383.30","USD"
"ocds-5wno2w-MCO-GADPRT-2023-01-118646","MCO-GADPRT-2023-01-118646-2023-02-08T10:36:57.413Z-compiled","CONSTRUCCIÓN DE ADOQUINADO DE LA PLAZUELA DE LA COMUNIDAD QUINTE SAN ANTONIO DE LA PARROQUIA TOACASO","75.01.04","","31962.10","USD"
"ocds-5wno2w-SIE_GADPSABIA_1_2023-128059","SIE_GADPSABIA_1_2023-128059-2023-01-20T09:54:18.148Z","Alternativas de desarrollo tecnológico mediante el manejo, producción y comercialización del cultivo de Maíz en las diferentes comunidades de la Parroquia Sabiango”","7.3.08.14","","",""
"ocds-5wno2w-SIE-GAD-MB-001-2023-38614","SIE-GAD-MB-001-2023-38614-2023-02-28T10:45:39.552Z-compiled","ADQUISICION DE MAQUINARIA PARA LA REHABILITACION, MEJORAMIENTO Y MANTENIMIENTO DE LA VIALIDAD URBANA Y RURAL DEL CANTÓN BALSAS, PROVINCIA DE EL ORO","8.4.01.04","","",""
